18:34:46.522 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Light\Weight_Slider@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Light\Weight_Slider@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Light\Weight_Slider@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Light.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Bone_Influence.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Bone_Influence@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Bone_Influence@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Bone_Influence@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\character_Mode.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\character_Mode@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\character_Mode@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\character_Mode@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Copy.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Copy@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Copy@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Copy@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Create Bones.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Create Bones@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Create Bones@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.623 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Create Bones@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Create_Edge.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Create_Edge@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Create_Edge@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Create_Edge@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Create_Vertex.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Create_Vertex@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Create_Vertex@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Create_Vertex@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Bone.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Bone@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Bone@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Bone@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Mesh.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Mesh@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Mesh@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Mesh@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Visibility_Hidded.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Visibility_Hidded@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Visibility_Hidded@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Visibility_Hidded@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Visibility_Tool.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Visibility_Tool@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Visibility_Tool@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\d_Visibility_Tool@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Edit_Geometry.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Edit_Geometry@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Edit_Geometry@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Edit_Geometry@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Edit_Joints.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Edit_Joints@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Edit_Joints@3x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Edit_Joints@4x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Edit_Pose.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
18:35:22.624 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.2d.animation@5.0.9\Editor\Assets\SkinningModule\Icons\Selected\Edit_Pose@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
