11:06:09.793 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
     at MS.Win32.UnsafeNativeMethods.DispatchMessage(MSG& msg)
     at System.Windows.Threading.Dispatcher.PushFrameImpl(DispatcherFrame frame)
     at JetBrains.Application.Environment.IJetHostEx.<>c__DisplayClass2_0.<RunHostMessageLoop>b__0(Lifetime lifetime)
     at JetBrains.Lifetimes.Lifetime.Using(Action`1 action)
     at JetBrains.Application.Environment.IJetHostEx.RunHostMessageLoop(IComponentContainer containerEnv)
     at JetBrains.Application.Environment.HostParameters.JetHostParametersCaller.RunMainLoop(ComponentContainer containerEnv)
     at JetBrains.Application.Environment.JetEnvironment.InternalRun(JetHostParametersCaller host, ComponentContainer containerEnv)
     at JetBrains.Application.Environment.JetEnvironment.CreateAndRun(Full hostparams)
     at JetBrains.RiderFlow.Product.RiderFlowBackendProgram.MainX(Assembly assembly, HostInfo hostInfo, String[] args)
     at JetBrains.RiderFlow.Product.RiderFlowBackendProgram.<>c.<Main>b__3_0(Lifetime lifetime)
     at JetBrains.Lifetimes.Lifetime.Using[T](Func`2 action)
     at JetBrains.RiderFlow.Product.RiderFlowBackendProgram.Main()
”

11:06:22.153 |V| ComponentStorage              | :1                 | NullCheckPatterns created
11:06:22.153 |V| CatalogComponentSource        | :1                 | Created a CatalogComponentSource for container “Container: NullCheckPatterns”. To trace eligible components set, enable TRACE level for this log category (JetBrains.Application.Extensibility.CatalogComponentSource).
11:06:22.154 |V| ComponentContainersStatistics | :1                 | <Finish> "ComponentContainer.NullCheckPatterns" time=0ms
11:06:22.154 |V| ComponentStorage              | :1                 | <Measured> "Compose: NullCheckPatterns"  time=0ms
11:06:22.178 |V| LevelDbMapStats               | :1                 | Sid 864414617: 'PdbCache'
11:06:22.179 |V| LevelDbMapStats               | :1                 | Sid 1727183239: 'PdbTypeToFilesMapping'
11:06:22.180 |V| LevelDbMapStats               | :1                 | Sid 259830297: 'PdbTypesWithInferredMapping'
11:06:22.180 |V| LevelDbMapStats               | :1                 | Sid 849073802: 'PdbState'
11:06:22.180 |V| LevelDbMapStats               | :1                 | Sid 1605397070: 'PdbSourceHashes'
11:06:22.181 |V| LevelDbMapStats               | :1                 | Sid 351763704: 'AssemblyState'
11:06:22.181 |V| LevelDbMapStats               | :1                 | Sid 1369511659: 'AssemblyDebugInfos'
11:06:22.182 |V| LevelDbMapStats               | :1                 | Sid 1090493805: 'PdbGlobalUsings'
11:06:22.182 |V| LevelDbMapStats               | :1                 | Sid 759597322: 'PdbGlobalUsingsFiles'
11:06:22.511 |V| QuickFixTable                 | JetPool(S) #2:14   | <Measured> "QuickFixesRegistration"  time=1045ms
11:06:22.657 |V| RiderBuildToolContainerWarmUp | JetPool(S) #2:14   | WarmUp BuildToolContainer
11:06:22.657 |V| BuildToolUtils                | JetPool(S) #2:14   | Mono path in settings not found try to fallback to first detected Mono runtime
11:06:22.658 |V| EnvMonoPathProvider           | JetPool(S) #2:14   | Mono in path not found
11:06:22.658 |V| BuildToolUtils                | JetPool(S) #2:14   | Load Mono runtime:  from settings
11:06:22.658 |V| BuildToolUtils                | JetPool(S) #2:14   | .NET CLI path in settings not found try to fallback to first detected .NET CLI runtime
11:06:22.662 |V| BuildToolContainer            | JetPool(S) #2:14   | Start build tool discovering in environment: Projects: 0, MonoRootPath: , ActiveDotNetCoreCli: Cli: .NET CLI[	
SdksFolder: C:\Program Files\dotnet\sdk,
	ExePath: C:\Program Files\dotnet\dotnet.exe
	InstalationFolder: C:\Program Files\dotnet
	Sdks: [3.1.413, 5.0.202, 5.0.302, 5.0.401]]
	Runtimes: [Microsoft.AspNetCore.App(3.1.19;5.0.10;5.0.5;5.0.8), Microsoft.NETCore.App(3.1.19;5.0.10;5.0.5;5.0.8), Microsoft.WindowsDesktop.App(3.1.19;5.0.10;5.0.5;5.0.8)],
Sdk: 5.0.401
11:06:22.663 |V| RegistryMsBuildToolProvider   | JetPool(S) #2:14   | Start build tool discover int registry: SOFTWARE\WOW6432Node\Microsoft\MSBuild\ToolsVersions
11:06:22.666 |V| RegistryMsBuildToolProvider   | JetPool(S) #2:14   | Try to discover MSBuild from registry key: 2.0
11:06:22.667 |V| RegistryMsBuildToolProvider   | JetPool(S) #2:14   | Try to discover MSBuild from registry key: 3.5
11:06:22.668 |V| RegistryMsBuildToolProvider   | JetPool(S) #2:14   | Try to discover MSBuild from registry key: 4.0
11:06:22.668 |V| RegistryMsBuildToolProvider   | JetPool(S) #2:14   | Found MSBuild: C:\Windows\Microsoft.NET\Framework\v4.0.30319\MSBuild.exe
11:06:22.670 |V| VisualStudio15MsBuildToolProvider| JetPool(S) #2:14   | Try to discover MSBuild in installed VS15
11:06:22.670 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | Enumerating installed VS versions the classic machine way.
11:06:22.671 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | VS 10.0 has related keys but no installdir in the Registry.
11:06:22.671 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | VS 11.0 has related keys but no installdir in the Registry.
11:06:22.671 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | VS 12.0 has related keys but no installdir in the Registry.
11:06:22.671 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | VS 14.0 has related keys but no installdir in the Registry.
11:06:22.671 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | Skipping discovered classic VS version 16.0 because it's not whitelisted.
11:06:22.671 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | Skipping discovered classic VS version 7.1 because it's not whitelisted.
11:06:22.671 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | VS 8.0 has related keys but no installdir in the Registry.
11:06:22.671 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | Attempting to create an instance of the VS Setup Configuration interface.
11:06:22.674 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | Successfully created an instance of the VS Setup Configuration interface.
11:06:22.674 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | Enumerating complete VS Product Instances.
11:06:22.685 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | Done with enumerating complete VS Product Instances.
11:06:22.685 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | Enumerating all VS Product Instances.
11:06:22.686 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | Done with enumerating all VS Product Instances.
11:06:22.687 |V| DevenvHostDiscovery           | JetPool(S) #2:14   | InstalledVs 16.0_73834e0b Incomplete=False VS2019 ver 16.11.5 (16.11.31729.503) aka “Visual Studio Community 2019” InstallDir “C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE” packages [<NULL>].
11:06:22.687 |V| LevelDbMapStats               | :1                 | Sid 1016787523: 'ObsoleteCompiledItems'
11:06:22.688 |V| VisualStudio15MsBuildToolProvider| JetPool(S) #2:14   | Try to discover MSBuild in folder: VS 16.0_73834e0b @ “C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE”
11:06:22.691 |V| VisualStudio15MsBuildToolProvider| JetPool(S) #2:14   | Trying to read MSBuild version from assembly metadata “C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\MSBuild\Current\Bin\MSBuild.exe”
11:06:22.724 |I| LogComponent                  | :1                 | RiderFlow started
11:06:22.730 |V| VisualStudio15MsBuildToolProvider| JetPool(S) #2:14   | Found MSBuild: C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\MSBuild\Current\Bin\MSBuild.exe
11:06:22.733 |V| DotNetCoreMsBuildProvider     | JetPool(S) #2:14   | Found MSBuild in SDK: C:\Program Files\dotnet\sdk\5.0.401\MSBuild.dll
11:06:22.734 |V| BuildToolContainer            | JetPool(S) #2:14   | Discover found 3 build tools
11:06:22.734 |V| BuildToolContainer            | JetPool(S) #2:14   | Discovered build tool:
Type: JetBrains.ProjectModel.MSBuild.BuildTools.MsBuildTool
Version: 4.0
Directory: C:\Windows\Microsoft.NET\Framework\v4.0.30319
ExePath: C:\Windows\Microsoft.NET\Framework\v4.0.30319\MSBuild.exe
EnvironmentVariables:
	PATH=C:\Program Files\dotnet;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR;C:\Program Files\Calibre2\;C:\Program Files\dotnet\;C:\Program Files\Pandoc\;C:\Program Files\Git\cmd;C:\Program Files\Cloudflare\Cloudflare WARP;C:\Program Files\Cloudflare\Cloudflare WARP\;C:\Users\griff\AppData\Local\Microsoft\WindowsApps;C:\Users\griff\.dotnet\tools;C:\Users\griff\spicetify-cli;C:\Users\griff\AppData\Local\GitHubDesktop\bin;C:\Users\griff\.dotnet\tools;C:\Users\griff\AppData\Local\Programs\Microsoft VS Code\bin
	MSBuildSDKsPath=C:\Program Files\dotnet\sdk\5.0.401\Sdks\

11:06:22.734 |V| BuildToolContainer            | JetPool(S) #2:14   | Discovered build tool:
Type: JetBrains.ProjectModel.MSBuild.BuildTools.MsBuildTool
Version: 16.0
Directory: C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\MSBuild\Current\Bin
ExePath: C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\MSBuild\Current\Bin\MSBuild.exe
EnvironmentVariables:
	PATH=C:\Program Files\dotnet;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR;C:\Program Files\Calibre2\;C:\Program Files\dotnet\;C:\Program Files\Pandoc\;C:\Program Files\Git\cmd;C:\Program Files\Cloudflare\Cloudflare WARP;C:\Program Files\Cloudflare\Cloudflare WARP\;C:\Users\griff\AppData\Local\Microsoft\WindowsApps;C:\Users\griff\.dotnet\tools;C:\Users\griff\spicetify-cli;C:\Users\griff\AppData\Local\GitHubDesktop\bin;C:\Users\griff\.dotnet\tools;C:\Users\griff\AppData\Local\Programs\Microsoft VS Code\bin
	DOTNET_MSBUILD_SDK_RESOLVER_CLI_DIR=C:\Program Files\dotnet

11:06:22.734 |V| BuildToolContainer            | JetPool(S) #2:14   | Discovered build tool:
Type: JetBrains.ProjectModel.MSBuild.BuildTools.DotNetCoreMsBuild
Version: 16.0
Directory: C:\Program Files\dotnet\sdk\5.0.401
ExePath: C:\Program Files\dotnet\sdk\5.0.401\MSBuild.dll
EnvironmentVariables:
	MSBuildExtensionsPath=C:\Program Files\dotnet\sdk\5.0.401
	DOTNET_HOST_PATH=C:\Program Files\dotnet\dotnet.exe
	MSBuildSDKsPath=C:\Program Files\dotnet\sdk\5.0.401\Sdks

11:06:22.768 |I| RiderFlowSolutionWatcher      | :1                 | Open solution 'C:\_UnityProjects\Unbeatable-Fanmade\Unbeatable-FanMade\Unbeatable-FanMade.sln'
11:06:22.770 |V| SettingsLogging               | JetPool(S) #2:14   | SettingsChangeDispatch: now dispatching 1 unique requests.
11:06:22.827 |I| RiderFlowSolutionWatcher      | :1                 | Set HasBackedSolution = true
11:06:22.828 |V| RiderFlowSolutionManager      | :1                 | Open solution 'Unbeatable-FanMade'
11:06:22.836 |V| ComponentStorage              | :1                 | SolutionInstanceContainer created
11:06:22.837 |V| CatalogComponentSource        | :1                 | Created a CatalogComponentSource for container “Container: SolutionInstanceContainer”. To trace eligible components set, enable TRACE level for this log category (JetBrains.Application.Extensibility.CatalogComponentSource).
11:06:22.837 |V| ComponentStorage              | :1                 | SolutionContainer created
11:06:22.855 |V| CatalogComponentSource        | :1                 | Created a CatalogComponentSource for container “Container: SolutionContainer”. To trace eligible components set, enable TRACE level for this log category (JetBrains.Application.Extensibility.CatalogComponentSource).
11:06:22.856 |V| RiderFlowSolutionManager      | :1                 | Prepare solution 'Unbeatable-FanMade'
11:06:22.859 |V| RiderFlowSolutionManager      | :1                 | Create SolutionInstance for 'Unbeatable-FanMade'
11:06:22.908 |V| RiderSolutionToolset          | :1                 | Initial settings sync
11:06:22.911 |V| RiderSolutionToolset          | :10                | Build and runtime calculation start
11:06:22.912 |V| BuildToolUtils                | :10                | Mono path in settings not found try to fallback to first detected Mono runtime
11:06:22.912 |V| EnvMonoPathProvider           | :10                | Mono in path not found
11:06:22.912 |V| BuildToolUtils                | :10                | Load Mono runtime:  from settings
11:06:22.912 |V| BuildToolUtils                | :10                | .NET CLI path in settings not found try to fallback to first detected .NET CLI runtime
11:06:22.915 |V| BuildToolContainer            | :10                | GetBuildToolBySettings versionKey=0, customBuildToolPath=<EMPTY>, env=Projects: 51, MonoRootPath: , ActiveDotNetCoreCli: Cli: .NET CLI[	
SdksFolder: C:\Program Files\dotnet\sdk,
	ExePath: C:\Program Files\dotnet\dotnet.exe
	InstalationFolder: C:\Program Files\dotnet
	Sdks: [3.1.413, 5.0.202, 5.0.302, 5.0.401]]
	Runtimes: [Microsoft.AspNetCore.App(3.1.19;5.0.10;5.0.5;5.0.8), Microsoft.NETCore.App(3.1.19;5.0.10;5.0.5;5.0.8), Microsoft.WindowsDesktop.App(3.1.19;5.0.10;5.0.5;5.0.8)],
Sdk: 5.0.401
11:06:22.915 |W| RiderSolutionToolset          | :10                | Build tool from settings not found. Fallback to highest version
11:06:22.915 |V| BuildToolContainer            | :10                | Autodetect: run auto detector
11:06:22.915 |V| BuildToolContainer            | :10                | Start build tool discovering in environment: Projects: 51, MonoRootPath: , ActiveDotNetCoreCli: Cli: .NET CLI[	
SdksFolder: C:\Program Files\dotnet\sdk,
	ExePath: C:\Program Files\dotnet\dotnet.exe
	InstalationFolder: C:\Program Files\dotnet
	Sdks: [3.1.413, 5.0.202, 5.0.302, 5.0.401]]
	Runtimes: [Microsoft.AspNetCore.App(3.1.19;5.0.10;5.0.5;5.0.8), Microsoft.NETCore.App(3.1.19;5.0.10;5.0.5;5.0.8), Microsoft.WindowsDesktop.App(3.1.19;5.0.10;5.0.5;5.0.8)],
Sdk: 5.0.401
11:06:22.915 |V| RegistryMsBuildToolProvider   | :10                | Start build tool discover int registry: SOFTWARE\WOW6432Node\Microsoft\MSBuild\ToolsVersions
11:06:22.915 |V| RegistryMsBuildToolProvider   | :10                | Try to discover MSBuild from registry key: 2.0
11:06:22.915 |V| RegistryMsBuildToolProvider   | :10                | Try to discover MSBuild from registry key: 3.5
11:06:22.915 |V| RegistryMsBuildToolProvider   | :10                | Try to discover MSBuild from registry key: 4.0
11:06:22.915 |V| RegistryMsBuildToolProvider   | :10                | Found MSBuild: C:\Windows\Microsoft.NET\Framework\v4.0.30319\MSBuild.exe
11:06:22.916 |V| VisualStudio15MsBuildToolProvider| :10                | Try to discover MSBuild in installed VS15
11:06:22.916 |V| DevenvHostDiscovery           | :10                | Enumerating installed VS versions the classic machine way.
11:06:22.916 |V| DevenvHostDiscovery           | :10                | VS 10.0 has related keys but no installdir in the Registry.
11:06:22.916 |V| DevenvHostDiscovery           | :10                | VS 11.0 has related keys but no installdir in the Registry.
11:06:22.916 |V| DevenvHostDiscovery           | :10                | VS 12.0 has related keys but no installdir in the Registry.
11:06:22.916 |V| DevenvHostDiscovery           | :10                | VS 14.0 has related keys but no installdir in the Registry.
11:06:22.916 |V| DevenvHostDiscovery           | :10                | Skipping discovered classic VS version 16.0 because it's not whitelisted.
11:06:22.916 |V| DevenvHostDiscovery           | :10                | Skipping discovered classic VS version 7.1 because it's not whitelisted.
11:06:22.916 |V| DevenvHostDiscovery           | :10                | VS 8.0 has related keys but no installdir in the Registry.
